Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
970,190,RL,10382,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,HdBoard,HdBoard,BrkFace,105.0,TA,Fa,CBlock,513,0,75,588,TA,Y,SBrkr,1095,0,0,1095,1,0,1,0,2,1,TA,6,Typ,0,1,264,Y,0,0,0,0,0,0,0,3,2006,ConLD,Normal,140000
429,20,RL,6762,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,664,0,544,1208,Ex,Y,SBrkr,1208,0,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,2,628,Y,105,54,0,0,0,0,0,9,2007,New,Partial,195400
228,160,RM,1869,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,321,0,162,483,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,1,280,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,106000
499,20,RL,7800,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,450,0,414,864,Ex,Y,SBrkr,899,0,0,899,0,0,1,0,3,1,Gd,5,Typ,0,1,288,Y,64,0,0,0,0,0,0,6,2009,WD,Normal,130000
842,70,RM,10440,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,0,0,650,650,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,2,686,P,70,78,68,0,0,0,0,6,2008,WD,Normal,157500
854,80,RL,12095,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,564,0,563,1127,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,2,645,Y,180,0,0,0,0,0,0,8,2009,WD,Normal,158000
712,50,C (all),8712,Pave,Reg,HLS,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,Stone,0,0,859,859,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,1,384,N,68,0,98,0,0,0,0,1,2010,WD,Abnorml,102776
699,20,RL,8450,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,553,117,224,894,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,1,336,Y,416,144,0,0,0,0,0,4,2010,WD,Normal,138500
486,20,RL,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,607,0,506,1113,Gd,Y,SBrkr,1113,0,0,1113,0,0,1,0,3,1,Gd,5,Typ,1,1,264,Y,0,80,120,0,0,0,0,7,2009,WD,Normal,147000
681,120,RL,8012,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,543,119,261,923,TA,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,TA,5,Typ,1,1,264,Y,80,0,0,0,0,0,0,5,2010,WD,Normal,143000
714,190,RL,9873,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,789,0,171,960,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,288,0,0,0,0,0,5,2006,WD,Normal,129000
340,20,RL,12400,Pave,IR1,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,585,0,630,1215,TA,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,TA,6,Typ,0,1,297,Y,0,0,0,0,234,0,0,6,2009,WD,Normal,155000
953,85,RL,7200,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,660,0,108,768,Gd,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,1,396,Y,192,0,0,0,0,0,0,4,2009,WD,Normal,133900
316,60,RL,7795,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,425,0,291,716,Ex,Y,SBrkr,716,716,0,1432,1,0,2,1,3,1,Gd,6,Typ,1,2,432,Y,100,51,0,0,0,0,0,7,2009,WD,Normal,188500
1049,20,RL,21750,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,0,0,0,0,TA,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,TA,9,Min1,1,2,336,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
501,160,RM,1890,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,356,0,316,672,TA,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,1,264,Y,144,28,0,0,0,0,0,5,2007,WD,Normal,113000
1222,20,RL,8250,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,250,492,210,952,Ex,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,1,322,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
688,160,FV,5105,Pave,IR2,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,239,0,312,551,Ex,Y,SBrkr,551,551,0,1102,0,0,2,1,2,1,Gd,4,Typ,0,2,480,Y,0,60,0,0,0,0,0,3,2007,WD,Normal,148800
1072,60,RL,11700,Pave,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,298,0,429,727,Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,2,441,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,154000
1401,50,RM,6000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,0,0,862,862,TA,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,TA,5,Typ,1,1,208,Y,0,0,112,0,0,0,0,7,2008,WD,Normal,120000
902,20,RL,8712,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,860,0,132,992,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,1,756,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,153000
166,190,RL,10106,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,351,181,112,644,Gd,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,TA,6,Typ,0,0,0,Y,140,0,0,0,0,0,0,9,2008,WD,Normal,127500
29,20,RL,16321,Pave,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,1277,0,207,1484,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,1,319,Y,288,258,0,0,0,0,0,12,2006,WD,Normal,207500
720,20,RL,9920,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,523,0,448,971,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,1,300,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,128500
1140,30,RL,8731,Pave,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,645,0,270,915,TA,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,TA,6,Maj1,1,2,495,Y,0,0,216,0,126,0,0,5,2007,WD,Normal,144000
1126,20,RL,10434,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,1005,1005,TA,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,Fa,5,Typ,1,2,672,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
387,50,RL,8410,Pave,Reg,Lvl,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,0,0,658,658,TA,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,TA,8,Typ,0,0,0,N,0,151,0,0,0,0,0,5,2006,WD,AdjLand,81000
417,60,RL,7844,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,209,0,463,672,TA,Y,SBrkr,672,728,0,1400,0,0,1,1,3,1,TA,6,Typ,1,2,440,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,149500
673,20,RL,11250,Pave,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,Plywood,Plywood,None,0.0,Gd,TA,CBlock,767,0,441,1208,TA,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,TA,6,Typ,1,2,546,Y,198,42,0,0,0,0,0,6,2006,WD,Normal,165000
487,20,RL,10289,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,836,0,237,1073,TA,Y,SBrkr,1073,0,0,1073,1,0,1,1,3,1,TA,6,Typ,0,2,515,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,156000
561,20,RL,11341,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,1302,0,90,1392,TA,Y,SBrkr,1392,0,0,1392,1,0,1,1,3,1,TA,5,Mod,1,2,528,Y,0,0,0,0,95,0,0,5,2010,WD,Normal,121500
1137,50,RL,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,280,0,752,1032,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,TA,6,Typ,0,1,288,Y,0,0,96,0,0,0,0,4,2008,WD,Abnorml,119000
146,160,RM,2522,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,0,0,970,970,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,2,380,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,130000
734,20,RL,10000,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,594,0,270,864,Ex,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,1,264,Y,165,0,0,0,0,0,400,3,2009,WD,Normal,131400
630,80,RL,9020,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,624,336,288,1248,TA,Y,SBrkr,1350,0,0,1350,1,0,1,1,3,1,TA,6,Typ,0,2,520,Y,176,0,0,0,0,0,0,6,2008,WD,Normal,168500
944,90,RL,25000,Pave,Reg,Low,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,0,0,1632,1632,TA,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,TA,8,Typ,0,2,576,P,0,0,0,0,0,0,0,6,2007,WD,Normal,143000
506,90,RM,7596,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,TA,CBlock,0,0,960,960,Gd,Y,SBrkr,960,1000,0,1960,0,0,2,0,4,2,TA,10,Typ,0,2,400,N,0,0,0,0,0,0,0,7,2009,COD,Normal,124500
1221,20,RL,7800,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,312,600,0,912,TA,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
1095,20,RL,5868,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,248,240,448,936,Ex,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,1,308,Y,0,0,80,0,160,0,0,5,2010,WD,Normal,129000
1101,30,RL,8400,Pave,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,290,0,0,290,TA,N,FuseF,438,0,0,438,0,0,1,0,1,1,Fa,3,Typ,0,1,246,N,0,0,0,0,0,0,0,1,2009,WD,Normal,60000
147,30,RM,6120,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,209,0,506,715,TA,Y,FuseA,875,0,0,875,1,0,1,0,2,1,TA,5,Typ,0,1,180,Y,48,0,0,0,0,0,0,11,2009,WD,Normal,105000
84,20,RL,8892,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,0,0,1065,1065,Gd,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,2,461,Y,74,0,0,0,0,0,0,7,2007,COD,Normal,126500
127,120,RL,4928,Pave,IR1,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,120,0,958,1078,TA,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,1,2,440,Y,0,205,0,0,0,0,0,2,2007,WD,Normal,128000
60,20,RL,7200,Pave,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,632,0,148,780,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,1,352,Y,196,0,0,0,0,0,0,1,2008,WD,Normal,124900
627,20,RL,12342,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,0,0,978,978,TA,Y,SBrkr,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,1,286,Y,0,0,36,0,0,0,600,8,2007,WD,Normal,139900
918,20,RL,17140,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,1059,0,75,1134,Ex,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,1,284,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,135000
1099,50,RM,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,672,0,0,672,TA,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,TA,6,Typ,0,1,240,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,128000
836,20,RL,9600,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,442,0,625,1067,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,2,436,Y,290,0,0,0,0,0,0,2,2010,WD,Normal,128000
1018,120,RL,5814,Pave,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,1036,0,184,1220,Gd,Y,SBrkr,1360,0,0,1360,1,0,1,0,1,1,Gd,4,Typ,1,2,565,Y,63,0,0,0,0,0,0,8,2009,COD,Abnorml,187500
224,20,RL,10500,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,524,180,160,864,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,2,576,Y,216,0,0,0,0,0,0,3,2009,WD,Abnorml,97000
900,20,RL,6993,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,465,0,447,912,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,1,288,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,135000
174,20,RL,10197,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,288,374,700,1362,TA,Y,SBrkr,1362,0,0,1362,1,0,1,1,3,1,TA,6,Typ,1,2,504,Y,0,20,0,0,0,0,0,6,2008,COD,Normal,163000
443,50,RM,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,0,0,1078,1078,TA,Y,SBrkr,1128,445,0,1573,0,0,2,0,3,1,TA,8,Typ,1,2,360,P,0,0,0,0,0,0,0,6,2008,WD,Normal,162900
985,90,RL,10125,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,0,0,TA,Y,SBrkr,1302,432,0,1734,0,0,2,0,4,2,Gd,8,Typ,0,2,539,Y,0,0,0,0,0,0,0,8,2009,COD,Normal,126000
248,20,RL,11310,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,0,0,1367,1367,Ex,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,TA,5,Typ,1,2,451,Y,0,30,0,0,0,0,0,6,2006,WD,Normal,140000
208,20,RL,12493,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,419,306,375,1100,TA,Y,SBrkr,1100,0,0,1100,1,0,1,0,3,1,TA,6,Typ,1,1,312,Y,355,0,0,0,0,0,0,4,2008,WD,Normal,141000
1246,80,RL,12090,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,0,0,585,585,Ex,Y,SBrkr,1140,728,0,1868,0,0,3,1,3,1,TA,7,Typ,1,2,477,Y,268,112,0,0,147,0,0,1,2007,WD,Abnorml,178000
515,45,RL,10594,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,0,0,768,768,Fa,N,SBrkr,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,1,200,Y,0,0,112,0,0,0,0,6,2007,WD,Normal,96500
1300,20,RL,7500,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,340,906,0,1246,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,1,305,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,154000
755,20,RL,7930,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,439,472,115,1026,Gd,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,2,440,Y,171,48,0,0,0,0,0,7,2009,WD,Normal,156000
571,90,RL,13101,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,231,0,1497,1728,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,6,2,TA,10,Typ,0,2,576,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,142600
425,20,RL,9000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,616,0,580,1196,Gd,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,6,Typ,1,1,297,Y,0,44,0,0,0,0,0,5,2008,WD,Normal,139000
167,20,RL,10708,Pave,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,379,768,470,1617,Ex,Y,FuseA,1867,0,0,1867,1,0,1,0,2,1,TA,7,Typ,3,1,303,Y,476,0,0,0,142,0,0,11,2009,COD,Normal,190000
1207,20,RH,8900,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,1056,0,0,1056,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,1,384,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,107000
1350,70,RM,5250,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,259,0,425,684,Fa,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,TA,8,Typ,0,0,0,Y,0,54,20,0,0,0,0,12,2008,WD,Normal,122000
781,20,RL,7875,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,0,0,1237,1237,Gd,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,2,402,Y,220,21,0,0,0,0,0,6,2007,WD,Normal,176000
969,50,RM,5925,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,0,0,600,600,Fa,N,SBrkr,600,368,0,968,0,0,1,0,2,1,TA,6,Typ,0,0,0,Y,0,0,0,0,0,0,0,5,2009,WD,Abnorml,37900
1280,50,C (all),7500,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,0,0,698,698,TA,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,2,528,Y,30,0,164,0,0,0,0,4,2010,COD,Abnorml,68400
1029,50,RL,9492,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,368,41,359,768,TA,Y,SBrkr,968,408,0,1376,1,0,1,0,3,1,TA,6,Typ,1,1,240,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,105000
353,50,RL,9084,Pave,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,236,380,0,616,TA,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,TA,5,Typ,0,1,200,Y,48,0,0,0,0,0,0,3,2008,ConLw,Normal,95000
1209,20,RL,7763,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,504,108,319,931,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,2,506,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,140000
