Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
385,60,RL,53107,Pave,IR2,Low,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,985,0,595,1580,Ex,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,Gd,9,Typ,2,2,501,Y,216,231,0,0,0,0,0,6,2007,WD,Normal,240000
1406,120,RM,3842,Pave,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,1373,0,221,1594,Ex,Y,SBrkr,1646,0,0,1646,1,1,2,0,2,1,Gd,5,Typ,1,2,482,Y,128,53,0,0,155,0,0,1,2008,WD,Normal,275000
421,90,RM,7060,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,1309,0,35,1344,Ex,Y,SBrkr,1344,0,0,1344,2,0,2,0,2,2,TA,8,Typ,0,4,784,Y,0,0,0,0,0,0,0,11,2008,WD,Alloca,206300
788,60,RL,10142,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,656,0,300,956,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,2,618,Y,0,45,0,0,0,0,0,1,2010,WD,Normal,233000
352,120,RL,5271,Pave,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,1082,0,371,1453,Gd,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,2,445,Y,0,80,0,0,184,0,0,12,2006,WD,Abnorml,190000
606,60,RL,13600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,454,0,314,768,TA,Y,SBrkr,1186,800,0,1986,0,0,2,1,3,1,TA,7,Typ,3,2,486,Y,0,42,0,0,189,0,0,10,2009,WD,Normal,205000
853,75,RL,7128,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,364,0,554,918,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,1,240,Y,0,0,0,0,126,0,0,8,2007,WD,Normal,164000
481,20,RL,16033,Pave,IR1,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,1261,0,572,1833,Ex,Y,SBrkr,1850,0,0,1850,1,0,2,0,3,1,Gd,8,Typ,1,3,772,Y,519,112,0,0,0,0,0,3,2006,WD,Normal,326000
1370,20,RL,10635,Pave,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,370,972,315,1657,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,8,Typ,1,2,502,Y,0,262,0,0,0,0,0,5,2010,WD,Normal,232000
924,120,RL,8012,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,Plywood,Plywood,None,0.0,Gd,TA,PConc,165,841,598,1604,Ex,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,2,533,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193000
1106,60,RL,12256,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,1032,0,431,1463,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,2,712,Y,186,32,0,0,0,0,0,4,2010,WD,Normal,325000
662,60,RL,46589,Pave,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,1361,180,88,1629,Ex,Y,SBrkr,1686,762,0,2448,1,0,2,1,4,1,Gd,8,Typ,1,3,711,Y,517,76,0,0,0,0,0,7,2009,WD,Normal,402000
919,60,RL,13125,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,48,634,422,1104,Ex,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,3,833,Y,72,192,224,0,0,0,0,11,2007,WD,Normal,238000
574,80,RL,9967,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,384,384,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,8,Typ,1,2,400,Y,100,0,0,0,0,0,0,12,2007,WD,Normal,170000
469,20,RL,11428,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,0,0,1626,1626,Ex,Y,SBrkr,1634,0,0,1634,0,0,2,0,3,1,Gd,7,Typ,1,3,866,Y,0,44,0,0,0,0,0,5,2007,WD,Normal,250000
198,75,RL,25419,Pave,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,Stucco,Stucco,None,0.0,Gd,Gd,PConc,1036,184,140,1360,Gd,Y,SBrkr,1360,1360,392,3112,1,1,2,0,4,1,Gd,8,Typ,1,2,795,Y,0,16,552,0,0,512,0,3,2006,WD,Abnorml,235000
170,20,RL,16669,Pave,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,0,0,1686,1686,TA,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,2,511,Y,574,64,0,0,0,0,0,1,2006,WD,Normal,228000
643,80,RL,13860,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,1410,0,542,1952,Gd,Y,SBrkr,2000,704,0,2704,1,0,2,1,4,1,Ex,9,Typ,3,2,538,Y,269,111,0,0,0,0,0,7,2009,WD,Normal,345000
116,160,FV,3230,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,419,0,310,729,Gd,Y,SBrkr,729,729,0,1458,0,0,2,1,2,1,TA,5,Typ,1,2,440,Y,0,32,0,0,0,0,0,6,2007,WD,Normal,176000
981,85,RL,12122,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,867,0,77,944,Gd,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,Ex,6,Typ,0,2,588,Y,144,76,0,0,0,0,0,7,2008,WD,Normal,178400
806,20,RL,12274,Pave,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,0,0,1417,1417,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,2,554,Y,0,60,0,0,0,0,0,7,2008,New,Partial,227680
1003,20,RL,11957,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,53.0,Gd,TA,PConc,24,0,1550,1574,Ex,Y,SBrkr,1574,0,0,1574,0,0,2,0,3,1,Gd,7,Typ,1,3,824,Y,144,104,0,0,0,0,0,7,2008,WD,Normal,232000
978,120,FV,4274,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,,,Gd,TA,PConc,1106,0,135,1241,Ex,Y,SBrkr,1241,0,0,1241,1,0,1,1,1,1,Gd,4,Typ,0,2,569,Y,0,116,0,0,0,0,0,11,2007,New,Partial,199900
230,120,RL,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,16,0,1357,1373,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,2,430,Y,143,20,0,0,0,0,0,5,2009,WD,Normal,192500
305,75,RM,18386,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,0,0,1470,1470,Ex,Y,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,Gd,10,Typ,1,3,870,Y,302,0,0,0,0,0,0,5,2008,WD,Normal,295000
68,20,RL,10665,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,1013,0,440,1453,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,2,558,Y,144,29,0,0,0,0,0,6,2007,WD,Normal,226000
1380,80,RL,9735,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,384,384,Gd,Y,,754,640,0,1394,0,0,2,1,3,1,Gd,7,Typ,0,2,400,Y,100,0,0,0,0,0,0,5,2008,WD,Normal,167500
1053,60,RL,9500,Pave,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,442,0,374,816,TA,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,TA,9,Typ,1,2,540,Y,0,52,0,0,0,0,0,6,2007,WD,Normal,165000
427,80,RL,12800,Pave,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,1518,0,0,1518,Gd,Y,SBrkr,1644,0,0,1644,1,1,2,0,2,1,Gd,5,Typ,1,2,569,Y,80,0,0,0,396,0,0,8,2009,WD,Normal,275000
1009,20,RL,12118,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,0,0,1710,1710,Ex,Y,SBrkr,1710,0,0,1710,0,0,2,0,3,1,Gd,7,Typ,1,2,550,Y,100,48,0,0,180,0,0,4,2009,WD,Normal,240000
820,120,RL,6371,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,733,0,625,1358,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,2,484,Y,192,35,0,0,0,0,0,6,2010,New,Partial,224000
1418,60,RL,16545,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,781,0,503,1284,Ex,Y,SBrkr,1310,1140,0,2450,1,0,2,1,3,1,Gd,7,Typ,1,3,1069,Y,0,126,0,0,0,0,0,5,2009,WD,Normal,340000
344,120,RL,8849,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,28,0,1656,1684,Ex,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,2,564,Y,495,72,0,0,0,0,0,7,2008,WD,Normal,266000
1204,20,RL,9750,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,0,0,1630,1630,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,2,451,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,213000
852,120,RL,3196,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,0,0,1273,1273,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,2,400,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,215000
1166,20,RL,9541,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,0,0,1502,1502,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,2,644,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170
277,20,RL,9196,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1560,1560,Ex,Y,SBrkr,1560,0,0,1560,0,0,2,0,3,1,Gd,7,Typ,0,2,573,Y,100,150,0,0,0,0,0,4,2010,WD,Normal,201000
70,50,RL,15593,Pave,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,603,0,701,1304,TA,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,TA,7,Typ,1,2,667,Y,0,21,114,0,0,0,0,7,2006,WD,Normal,225000
1242,20,RL,9849,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,0,0,1689,1689,Ex,Y,SBrkr,1689,0,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,3,954,Y,0,56,0,0,0,0,0,6,2007,New,Partial,248328
603,60,RL,10041,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,789,0,119,908,Ex,Y,SBrkr,927,988,0,1915,1,0,2,1,3,1,Gd,8,Typ,1,2,506,Y,120,150,0,0,0,0,0,2,2006,WD,Abnorml,220000
28,20,RL,11478,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,1218,0,486,1704,Ex,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,3,772,Y,0,50,0,0,0,0,0,5,2010,WD,Normal,306000
993,60,RL,9760,Pave,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,Wd Sdng,Wd Sdng,BrkFace,340.0,TA,TA,CBlock,536,117,169,822,Gd,Y,SBrkr,1020,831,0,1851,0,0,2,1,3,1,Gd,7,Typ,1,2,440,Y,239,42,0,0,0,0,0,7,2007,WD,Normal,187000
1173,160,FV,4017,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0,0,625,625,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,2,625,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,171900
1331,20,RL,10000,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,0,0,1588,1588,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,3,825,Y,144,45,0,0,0,0,0,12,2007,WD,Normal,227000
826,20,RL,14803,Pave,Reg,Lvl,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,1636,0,442,2078,Ex,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,3,1220,Y,188,45,0,0,0,0,0,6,2008,New,Partial,385000
286,160,FV,4251,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0,0,625,625,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,2,528,Y,0,54,0,0,0,0,0,6,2007,New,Partial,164700
925,20,RL,10240,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,625,1061,0,1686,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,2,612,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500
1330,60,RL,9084,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,935,935,Gd,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,2,462,Y,0,28,0,0,0,0,0,6,2006,WD,Normal,176500
1162,20,RL,14778,Pave,IR1,Low,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,728,0,568,1296,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,2,924,Y,108,0,0,216,0,0,0,11,2008,WD,Normal,224000
1421,60,RL,11700,Pave,Reg,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,404,0,304,708,Gd,Y,SBrkr,708,708,0,1416,0,0,2,1,3,1,TA,7,Typ,1,2,776,Y,0,169,0,0,119,0,0,5,2006,WD,Normal,179900
870,60,RL,9938,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,750,0,300,1050,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,2,574,Y,156,90,0,0,0,0,0,6,2010,WD,Normal,236000
927,60,RL,11999,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,0,0,1181,1181,Ex,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,3,656,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285000
974,20,FV,11639,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CemntBd,CmentBd,,,Gd,TA,PConc,0,0,1428,1428,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Gd,6,Typ,0,2,480,Y,0,120,0,0,0,0,0,12,2008,New,Partial,182000
136,20,RL,10400,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,0,0,1304,1304,Gd,Y,SBrkr,1682,0,0,1682,0,0,2,0,3,1,TA,7,Typ,1,2,530,Y,98,0,0,0,0,0,0,5,2008,WD,Normal,174000
1197,60,RL,14054,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,879,879,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,3,660,Y,100,17,0,0,0,0,0,11,2006,New,Partial,219210
132,60,RL,12224,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,695,0,297,992,Ex,Y,SBrkr,1022,1032,0,2054,1,0,2,1,3,1,Gd,7,Typ,1,2,390,Y,24,48,0,0,0,0,0,7,2009,WD,Normal,244000
1271,40,RL,23595,Pave,Reg,Low,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,None,0.0,Gd,TA,PConc,1258,0,74,1332,TA,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,2,586,Y,268,0,0,0,0,0,0,4,2010,WD,Normal,260000
1414,20,RL,10994,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,976,0,868,1844,Ex,Y,SBrkr,1844,0,0,1844,1,0,2,0,2,1,Gd,7,Typ,1,2,620,Y,165,44,0,0,0,0,0,9,2009,COD,Abnorml,257000
651,60,FV,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CemntBd,CmentBd,,,Gd,TA,PConc,0,0,813,813,Ex,Y,SBrkr,822,843,0,1665,0,0,2,1,3,1,Gd,7,Typ,0,2,562,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,205950
770,60,RL,53504,Pave,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,1416,0,234,1650,Ex,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,3,841,Y,503,36,0,0,210,0,0,6,2010,WD,Normal,538000
310,20,RL,12378,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,1274,0,622,1896,Ex,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,Ex,8,Typ,3,3,708,Y,208,175,0,0,0,0,0,11,2006,WD,Normal,360000
1206,20,RL,14684,Pave,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,485,177,1496,2158,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,3,701,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
1389,20,RL,14892,Pave,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,1320,0,426,1746,Ex,Y,SBrkr,1746,0,0,1746,1,0,2,0,3,1,Ex,7,Typ,2,3,758,Y,201,39,0,0,0,0,0,10,2009,WD,Normal,377500
1339,60,RL,13450,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,700,0,216,916,Ex,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,2,492,Y,146,91,0,0,0,0,0,6,2006,WD,Normal,200000
988,20,RL,10159,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,1646,0,284,1930,Ex,Y,SBrkr,1940,0,0,1940,1,0,2,1,3,1,Ex,8,Typ,1,3,606,Y,168,95,0,0,0,0,0,4,2010,New,Partial,395192
555,60,RL,10625,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,866,0,132,998,Ex,Y,SBrkr,1006,1040,0,2046,1,0,2,1,3,1,Gd,8,Typ,1,3,871,Y,320,62,0,0,0,0,0,8,2008,WD,Normal,284000
748,70,RM,11700,Pave,IR1,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,Stucco,Stucco,None,0.0,Gd,TA,Stone,0,0,1240,1240,TA,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,4,864,N,181,0,386,0,0,0,0,5,2009,WD,Normal,265979
1395,120,RL,4045,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,45.0,Gd,TA,PConc,1070,0,286,1356,Ex,Y,SBrkr,1500,0,0,1500,1,0,2,0,2,1,Gd,6,Typ,1,3,648,Y,161,20,0,0,0,0,0,10,2006,New,Partial,246578
291,60,RL,15611,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1079,1079,Ex,Y,SBrkr,1079,840,0,1919,0,0,2,1,3,1,Gd,8,Typ,1,2,685,Y,0,51,0,0,0,0,0,7,2006,New,Partial,233230
1303,60,RL,10120,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,740,0,425,1165,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,3,844,Y,309,78,0,0,0,0,0,12,2006,WD,Normal,290000
